"Geneid" "Allel" "Tissue" "Value" "k_value"
"265" "Ntsc3895" "BA" "veg" -0.327107146401943 -7.38900280210453
"266" "Ntsc3895" "BA" "sex" -0.515441132097233 -8.55460203874114
"267" "Ntsc3895" "sa" "veg" -0.388725841704758 -2.71812671272106
"268" "Ntsc3895" "sa" "sex" -0.243651715748448 -4.21690242452633
"269" "Ntsc1426" "BA" "veg" NA NA
"270" "Ntsc1426" "BA" "sex" 0.178649254703338 0.536787132517833
"271" "Ntsc1426" "sa" "veg" -0.78899230273276 -3.95922786289063
"272" "Ntsc1426" "sa" "sex" -0.40607755363359 -1.40171093984783
"273" "Ntsc1427" "BA" "veg" 0.457626688038734 9.43838050274508
"274" "Ntsc1427" "BA" "sex" -0.486496270254203 -8.78916018585462
"275" "Ntsc1427" "sa" "veg" -0.187680508319954 -3.73950282869476
"276" "Ntsc1427" "sa" "sex" -0.654498056470674 -13.0557393224478
"277" "Ntsc3894" "BA" "veg" -0.0532042951561306 -0.256723876473637
"278" "Ntsc3894" "BA" "sex" -0.113829125696061 -0.727801492697596
"279" "Ntsc3894" "sa" "veg" -0.672408214082391 -2.03896022934864
"280" "Ntsc3894" "sa" "sex" -0.216712177895914 -1.11161747777084
"281" "Ntsc3893" "BA" "veg" 0.693088452781619 5.60480507278409
"282" "Ntsc3893" "BA" "sex" 0.691664380072886 4.28111706875687
"283" "Ntsc3893" "sa" "veg" 0.502320373676273 1.13161047910376
"284" "Ntsc3893" "sa" "sex" 0.0254314586604444 0.438186365455712
"285" "Ntsc3892" "BA" "veg" -0.528057066650129 -14.3493751172866
"286" "Ntsc3892" "BA" "sex" -0.43500752928868 -4.85200944220217
"287" "Ntsc3892" "sa" "veg" 0.00313184834284084 0.0809201202054244
"288" "Ntsc3892" "sa" "sex" -0.35326484518326 -3.59069867825243
"289" "Ntsc1425" "BA" "veg" 0.1943011403211 1.69544792217045
"290" "Ntsc1425" "BA" "sex" -0.609239485701677 -11.5149580764739
"291" "Ntsc1425" "sa" "veg" 0.91098703965398 7.02529413589741
"292" "Ntsc1425" "sa" "sex" 0.324717032444075 3.53175581570742
"293" "Ntsc3891" "BA" "veg" 0.403074444711216 6.97118137643747
"294" "Ntsc3891" "BA" "sex" 0.393192588105797 10.7698464300814
"295" "Ntsc3891" "sa" "veg" 0.883469493350492 15.1030336348125
"296" "Ntsc3891" "sa" "sex" 0.178800137564219 4.07263699457414
"297" "Ntsc1424" "BA" "veg" -0.132437268779746 -5.79419912933145
"298" "Ntsc1424" "BA" "sex" -0.0406996653440387 -1.63793222667125
"299" "Ntsc1424" "sa" "veg" -0.00501856658579251 -0.110172822199801
"300" "Ntsc1424" "sa" "sex" -0.300499293318394 -15.5893815318541
"301" "Ntsc3890" "BA" "veg" -0.00852647441349534 -0.012061329505405
"302" "Ntsc3890" "BA" "sex" -0.319364416771227 -0.389178204683966
"303" "Ntsc3890" "sa" "veg" -0.221736591077059 -0.352823298372039
"304" "Ntsc3890" "sa" "sex" -0.150215627134487 -0.0626949563530915
"305" "Ntsc3888" "BA" "veg" -0.197490229225857 -13.9232770343799
"306" "Ntsc3888" "BA" "sex" 0.171781933188196 13.8473468786951
"307" "Ntsc3888" "sa" "veg" 0.85439870649919 64.9653898977001
"308" "Ntsc3888" "sa" "sex" 0.365293397376581 14.932765190206
