"geneID" "distance" "met_veg" "met_sex"
"Ntsc3661" "Ntsc3661" 98256 0.241803278688525 0.241803278688525
"Ntsc3684" "Ntsc3684" 93442 0.259493670886076 0.255274261603376
"Ntsc7866" "Ntsc7866" 92369 0.28125 0.265625
"Ntsc3670" "Ntsc3670" 91043 0.235294117647059 0.294117647058824
"Ntsc3676" "Ntsc3676" 87172 0.263803680981595 0.282208588957055
"Ntsc3682" "Ntsc3682" 80237 0.200873362445415 0.240174672489083
"Ntsc3683" "Ntsc3683" 78729 0.228571428571429 0.219047619047619
"Ntsc3659" "Ntsc3659" 73021 0.23841059602649 0.19205298013245
"Ntsc3660" "Ntsc3660" 71149 0.242718446601942 0.339805825242718
"Ntsc3669" "Ntsc3669" 68466 0.283422459893048 0.304812834224599
"Ntsc3668" "Ntsc3668" 62563 0.224390243902439 0.317073170731707
"Ntsc1345" "Ntsc1345" 60147 0.253968253968254 0.273809523809524
"Ntsc3681" "Ntsc3681" 51544 0.16 0.26
"Ntsc1344" "Ntsc1344" 48117 0.252747252747253 0.252747252747253
"Ntsc1350" "Ntsc1350" 46401 0.315068493150685 0.321917808219178
"Ntsc1346" "Ntsc1346" 41919 0.206349206349206 0.253968253968254
"Ntsc3658" "Ntsc3658" 39468 0.204188481675393 0.272251308900524
"Ntsc3667" "Ntsc3667" 37669 0.166666666666667 0.166666666666667
"Ntsc1343" "Ntsc1343" 33333 0.276288659793814 0.294845360824742
"Ntsc3675" "Ntsc3675" 30007 0.227990970654628 0.252821670428894
"Ntsc3674" "Ntsc3674" 23916 0.321917808219178 0.349315068493151
"Ntsc3666" "Ntsc3666" 12698 0.191709844559585 0.264248704663212
"Ntsc1341" "Ntsc1341" 11545 0.264462809917355 0.347107438016529
"Ntsc3665" "Ntsc3665" 9194 0.252525252525253 0.277777777777778
"Ntsc3657" "Ntsc3657" 7377 0.22289156626506 0.27710843373494
"Ntsc3656" "Ntsc3656" 3982 0.207920792079208 0.188118811881188
"Ntsc7865" "Ntsc7865" 6761 0.234375 0.2890625
"Ntsc3653" "Ntsc3653" 8972 0.261538461538462 0.215384615384615
"Ntsc3652" "Ntsc3652" 19387 0.259615384615385 0.298076923076923
"Ntsc3654" "Ntsc3654" 17837 0.277310924369748 0.352941176470588
"Ntsc3655" "Ntsc3655" 14840 0.220657276995305 0.234741784037559
"Ntsc3648" "Ntsc3648" 9949 0.289617486338798 0.281420765027322
"Ntsc1336" "Ntsc1336" 5889 0.180327868852459 0.147540983606557
"Ntsc1335" "Ntsc1335" 68 0.241269841269841 0.244444444444444
"Ntsc3647" "Ntsc3647" 1980 0.19205298013245 0.23841059602649
"Ntsc3646" "Ntsc3646" 3907 0.211618257261411 0.228215767634855
"Ntsc1334" "Ntsc1334" 10518 0.156028368794326 0.148936170212766
"Ntsc3632" "Ntsc3632" 13890 0.264925373134328 0.279850746268657
"Ntsc3617" "Ntsc3617" 16905 0.23489932885906 0.231543624161074
"Ntsc3640" "Ntsc3640" 25814 0.216216216216216 0.227027027027027
"Ntsc3631" "Ntsc3631" 27980 0.277511961722488 0.301435406698565
"Ntsc3616" "Ntsc3616" 29975 0.228070175438596 0.245614035087719
"Ntsc3630" "Ntsc3630" 31778 0.234991423670669 0.224699828473413
"Ntsc3615" "Ntsc3615" 36231 0.288135593220339 0.372881355932203
"Ntsc1319" "Ntsc1319" 38508 0.272727272727273 0.318181818181818
"Ntsc3614" "Ntsc3614" 53337 0.23109243697479 0.218487394957983
"Ntsc1325" "Ntsc1325" 58030 0.25764192139738 0.209606986899563
"Ntsc3629" "Ntsc3629" 67726 0.357723577235772 0.300813008130081
"Ntsc3628" "Ntsc3628" 75394 0.277397260273973 0.308219178082192
"Ntsc1324" "Ntsc1324" 86290 0.296296296296296 0.246913580246914
"Ntsc1318" "Ntsc1318" 88890 0.26219512195122 0.286585365853659
"Ntsc3627" "Ntsc3627" 91149 0.228346456692913 0.220472440944882
"Ntsc3645" "Ntsc3645" 93897 0.261410788381743 0.236514522821577
"Ntsc3639" "Ntsc3639" 96121 0.279329608938547 0.245810055865922
"Ntsc1317" "Ntsc1317" 98907 0.27710843373494 0.246987951807229
"Ntsc3626" "Ntsc3626" 101248 0.317073170731707 0.31219512195122
"Ntsc3613" "Ntsc3613" 103018 0.255378858746492 0.266604303086997
"Ntsc7861" "Ntsc7861" 111490 0.296137339055794 0.339055793991416
"Ntsc3612" "Ntsc3612" 114327 0.250614250614251 0.267813267813268
"Ntsc3625" "Ntsc3625" 120020 0.25635103926097 0.242494226327945
"Ntsc3611" "Ntsc3611" 123410 0.217391304347826 0.214285714285714
"Ntsc1316" "Ntsc1316" 127663 0.274725274725275 0.263736263736264
"Ntsc1323" "Ntsc1323" 129210 0.238993710691824 0.283018867924528
"Ntsc3638" "Ntsc3638" 132120 0.27906976744186 0.13953488372093
"Ntsc1315" "Ntsc1315" 133742 0.280487804878049 0.252032520325203
"Ntsc3610" "Ntsc3610" 139147 0.288590604026846 0.275167785234899
"Ntsc3637" "Ntsc3637" 142389 0.218125960061444 0.23963133640553
"Ntsc3635" "Ntsc3635" 151546 0.29126213592233 0.300970873786408
"Ntsc3636" "Ntsc3636" 153315 0.355029585798817 0.337278106508876
"Ntsc3624" "Ntsc3624" 154901 0.239766081871345 0.269005847953216
"Ntsc3609" "Ntsc3609" 156505 0.245337159253945 0.265423242467719
"Ntsc3623" "Ntsc3623" 163063 0.25974025974026 0.246753246753247
"Ntsc1322" "Ntsc1322" 166366 0.231046931407942 0.299638989169675
"Ntsc3608" "Ntsc3608" 174854 0.282608695652174 0.25
"Ntsc3634" "Ntsc3634" 176960 0.26530612244898 0.25765306122449
"Ntsc7863" "Ntsc7863" 181787 0.262086513994911 0.244274809160305
"Ntsc3644" "Ntsc3644" 185486 0.222222222222222 0.222222222222222
"Ntsc3607" "Ntsc3607" 186998 0.213333333333333 0.253333333333333
"Ntsc1333" "Ntsc1333" 190280 0.24 0.213333333333333
"Ntsc1332" "Ntsc1332" 191044 0.271428571428571 0.285714285714286
"Ntsc3606" "Ntsc3606" 192056 0.275720164609054 0.246913580246914
"Ntsc3622" "Ntsc3622" 195381 0.257142857142857 0.223809523809524
"Ntsc1331" "Ntsc1331" 200157 0.288461538461538 0.307692307692308
"Ntsc1330" "Ntsc1330" 203973 0.208333333333333 0.217592592592593
"Ntsc3643" "Ntsc3643" 211725 0.223088923556942 0.299531981279251
"Ntsc1329" "Ntsc1329" 218416 0.238578680203046 0.248730964467005
"Ntsc1321" "Ntsc1321" 223544 0.221105527638191 0.241206030150754
"Ntsc3633" "Ntsc3633" 230450 0.272058823529412 0.25
"Ntsc1320" "Ntsc1320" 233442 0.275590551181102 0.291338582677165
"Ntsc3621" "Ntsc3621" 235470 0.229357798165138 0.247706422018349
"Ntsc3605" "Ntsc3605" 236453 0.194029850746269 0.17910447761194
"Ntsc3604" "Ntsc3604" 237826 0.306990881458967 0.267477203647416
"Ntsc3603" "Ntsc3603" 243718 0.278301886792453 0.278301886792453
"Ntsc3620" "Ntsc3620" 246195 0.328519855595668 0.303249097472924
"Ntsc7860" "Ntsc7860" 248989 0.308695652173913 0.291304347826087
"Ntsc1327" "Ntsc1327" 251650 0.236162361623616 0.239852398523985
"Ntsc7862" "Ntsc7862" 254121 0.181818181818182 0.246753246753247
"Ntsc1328" "Ntsc1328" 259630 0.255474452554745 0.306569343065693
"Ntsc3602" "Ntsc3602" 259714 0.217741935483871 0.274193548387097
"Ntsc3619" "Ntsc3619" 262890 0.316715542521994 0.275659824046921
"Ntsc3601" "Ntsc3601" 266446 0.224852071005917 0.21301775147929
"Ntsc3600" "Ntsc3600" 268819 0.233766233766234 0.246753246753247
"Ntsc1326" "Ntsc1326" 275766 0.222222222222222 0.173611111111111
"Ntsc3642" "Ntsc3642" 278028 0.267628205128205 0.240384615384615
"Ntsc3641" "Ntsc3641" 283864 0.241106719367589 0.24901185770751
"Ntsc3618" "Ntsc3618" 288164 0.266666666666667 0.226666666666667
"Ntsc3599" "Ntsc3599" 289521 0.242424242424242 0.272727272727273
"Ntsc3598" "Ntsc3598" 291737 0.217228464419476 0.265917602996255
"Ntsc3597" "Ntsc3597" 294328 0.274793388429752 0.272727272727273
"Ntsc3596" "Ntsc3596" 301271 0.257142857142857 0.266666666666667
"Ntsc1312" "Ntsc1312" 304151 0.316239316239316 0.273504273504274
"Ntsc1313" "Ntsc1313" 306018 0.234930448222566 0.262751159196291
"Ntsc3568" "Ntsc3568" 309596 0.267241379310345 0.262931034482759
"Ntsc3567" "Ntsc3567" 315547 0.207253886010363 0.227979274611399
"Ntsc3595" "Ntsc3595" 318799 0.281314168377823 0.275154004106776
"Ntsc3581" "Ntsc3581" 315921 0.332 0.28
"Ntsc1311" "Ntsc1311" 314610 0.208791208791209 0.175824175824176
"Ntsc3580" "Ntsc3580" 312715 0.247619047619048 0.252380952380952
"Ntsc3579" "Ntsc3579" 310445 0.248847926267281 0.28110599078341
"Ntsc3594" "Ntsc3594" 306991 0.221556886227545 0.215568862275449
"Ntsc3593" "Ntsc3593" 304298 0.240223463687151 0.279329608938547
"Ntsc1310" "Ntsc1310" 302352 0.342857142857143 0.347619047619048
"Ntsc3578" "Ntsc3578" 300044 0.210714285714286 0.192857142857143
"Ntsc3586" "Ntsc3586" 295273 0.251450676982592 0.25531914893617
"Ntsc3577" "Ntsc3577" 294029 0.174311926605505 0.165137614678899
"Ntsc3585" "Ntsc3585" 292469 0.294520547945205 0.267123287671233
"Ntsc3566" "Ntsc3566" 285948 0.235443037974684 0.217721518987342
"Ntsc3592" "Ntsc3592" 284103 0.261744966442953 0.261744966442953
"Ntsc3565" "Ntsc3565" 281809 0.288557213930348 0.208955223880597
"Ntsc3591" "Ntsc3591" 272274 0.287878787878788 0.227272727272727
"Ntsc3590" "Ntsc3590" 269320 0.269230769230769 0.243589743589744
"Ntsc3584" "Ntsc3584" 261607 0.198757763975155 0.248447204968944
"Ntsc3564" "Ntsc3564" 253504 0.236842105263158 0.203947368421053
"Ntsc3576" "Ntsc3576" 249019 0.24 0.276923076923077
"Ntsc3589" "Ntsc3589" 232225 0.245283018867925 0.169811320754717
"Ntsc3583" "Ntsc3583" 229176 0.229508196721311 0.252459016393443
"Ntsc3588" "Ntsc3588" 224379 0.18213058419244 0.219931271477663
"Ntsc1309" "Ntsc1309" 222851 0.286764705882353 0.294117647058824
"Ntsc1308" "Ntsc1308" 218237 0.262237762237762 0.216783216783217
"Ntsc3582" "Ntsc3582" 213378 0.240540540540541 0.227027027027027
"Ntsc3575" "Ntsc3575" 203735 0.265270506108202 0.24956369982548
"Ntsc1314" "Ntsc1314" 202102 0.216981132075472 0.254716981132075
"Ntsc3563" "Ntsc3563" 194283 0.25 0.25
"Ntsc3574" "Ntsc3574" 191861 0.229508196721311 0.229508196721311
"Ntsc3573" "Ntsc3573" 189444 0.243243243243243 0.297297297297297
"Ntsc3572" "Ntsc3572" 184117 0.189393939393939 0.234848484848485
"Ntsc3562" "Ntsc3562" 181888 0.203791469194313 0.255924170616114
"Ntsc3561" "Ntsc3561" 176867 0.259493670886076 0.221518987341772
"Ntsc3560" "Ntsc3560" 172850 0.248306997742664 0.282167042889391
"Ntsc3571" "Ntsc3571" 171291 0.266666666666667 0.281481481481481
"Ntsc3570" "Ntsc3570" 159689 0.189873417721519 0.246835443037975
"Ntsc3587" "Ntsc3587" 140974 0.235795454545455 0.252840909090909
"Ntsc3569" "Ntsc3569" 136160 0.268558951965066 0.25764192139738
"Ntsc7858" "Ntsc7858" 130473 0.227091633466135 0.266932270916335
"Ntsc7856" "Ntsc7856" 128711 0.243243243243243 0.27027027027027
"Ntsc3556" "Ntsc3556" 124944 0.213389121338912 0.255230125523013
"Ntsc3548" "Ntsc3548" 121760 0.246153846153846 0.261538461538462
"Ntsc3559" "Ntsc3559" 117941 0.272727272727273 0.262032085561497
"Ntsc1307" "Ntsc1307" 114603 0.24390243902439 0.23780487804878
"Ntsc3547" "Ntsc3547" 110984 0.250871080139373 0.236933797909408
"Ntsc1306" "Ntsc1306" 107301 0.23728813559322 0.274576271186441
"Ntsc1302" "Ntsc1302" 103422 0.193633952254642 0.236074270557029
"Ntsc3553" "Ntsc3553" 93593 0.271676300578035 0.265895953757225
"Ntsc3546" "Ntsc3546" 90666 0.252336448598131 0.233644859813084
"Ntsc1301" "Ntsc1301" 85685 0.271356783919598 0.309045226130653
"Ntsc3555" "Ntsc3555" 78182 0.257936507936508 0.279761904761905
"Ntsc3558" "Ntsc3558" 64551 0.261904761904762 0.235449735449735
"Ntsc3545" "Ntsc3545" 61272 0.309904153354633 0.233226837060703
"Ntsc1305" "Ntsc1305" 54071 0.311475409836066 0.284153005464481
"Ntsc3552" "Ntsc3552" 49325 0.255079006772009 0.243792325056433
"Ntsc7857" "Ntsc7857" 42258 0.243727598566308 0.25089605734767
"Ntsc3544" "Ntsc3544" 40352 0.141304347826087 0.195652173913043
"Ntsc7859" "Ntsc7859" 36105 0.28361858190709 0.276283618581907
"Ntsc3551" "Ntsc3551" 24900 0.157303370786517 0.235955056179775
"Ntsc3557" "Ntsc3557" 22330 0.220588235294118 0.230392156862745
"Ntsc3543" "Ntsc3543" 22330 0.213457076566125 0.206496519721578
"Ntsc3542" "Ntsc3542" 3230 0.222857142857143 0.245714285714286
"Ntsc3550" "Ntsc3550" 1207 0.225296442687747 0.213438735177866
"Ntsc3549" "Ntsc3549" 3750 0.190789473684211 0.256578947368421
"Ntsc1303" "Ntsc1303" 6112 0.195945945945946 0.236486486486486
"Ntsc3541" "Ntsc3541" 8248 0.23046875 0.24609375
"Ntsc1304" "Ntsc1304" 10889 0.223300970873786 0.252427184466019
"Ntsc3554" "Ntsc3554" 14010 0.220973782771536 0.191011235955056
"Ntsc3540" "Ntsc3540" 21386 0.210526315789474 0.251716247139588
"Ntsc3538" "Ntsc3538" 30985 0.232142857142857 0.267857142857143
"Ntsc3536" "Ntsc3536" 32452 0.3359375 0.34375
"Ntsc3535" "Ntsc3535" 34520 0.312101910828025 0.267515923566879
"Ntsc3537" "Ntsc3537" 36589 0.227678571428571 0.21875
"Ntsc3539" "Ntsc3539" 44943 0.258687258687259 0.250965250965251
"Ntsc1300" "Ntsc1300" 57709 0.244186046511628 0.248062015503876
"Ntsc1299" "Ntsc1299" 61510 0.251889168765743 0.251889168765743
"Ntsc3529" "Ntsc3529" 68884 0.25974025974026 0.233766233766234
"Ntsc3534" "Ntsc3534" 72205 0.278115501519757 0.279635258358663
"Ntsc1298" "Ntsc1298" 77562 0.230240549828179 0.237113402061856
"Ntsc3532" "Ntsc3532" 81306 0.263157894736842 0.243107769423559
"Ntsc3531" "Ntsc3531" 98425 0.275080906148867 0.262135922330097
"Ntsc1296" "Ntsc1296" 101403 0.356020942408377 0.319371727748691
"Ntsc3530" "Ntsc3530" 101419 0.285223367697594 0.312714776632302
"Ntsc1297" "Ntsc1297" 110375 0.296551724137931 0.262068965517241
"Ntsc3533" "Ntsc3533" 112279 0.222772277227723 0.242574257425743
"Ntsc3528" "Ntsc3528" 118286 0.234042553191489 0.226950354609929
"Ntsc3527" "Ntsc3527" 121152 0.27112676056338 0.267605633802817
"Ntsc3522" "Ntsc3522" 125578 0.26628895184136 0.274787535410765
"Ntsc1294" "Ntsc1294" 137839 0.22972972972973 0.22972972972973
"Ntsc3521" "Ntsc3521" 139668 0.281045751633987 0.326797385620915
"Ntsc1295" "Ntsc1295" 145197 0.250883392226148 0.250883392226148
"Ntsc3525" "Ntsc3525" 151622 0.293768545994065 0.293768545994065
"Ntsc1293" "Ntsc1293" 158894 0.24 0.27
"Ntsc3520" "Ntsc3520" 160594 0.232954545454545 0.289772727272727
"Ntsc7855" "Ntsc7855" 163111 0.278008298755187 0.302904564315353
"Ntsc3519" "Ntsc3519" 163247 0.30316742081448 0.316742081447964
"Ntsc3524" "Ntsc3524" 167977 0.284836065573771 0.270491803278689
"Ntsc3526" "Ntsc3526" 175082 0.264623955431755 0.228412256267409
"Ntsc1292" "Ntsc1292" 180688 0.2 0.266666666666667
"Ntsc3518" "Ntsc3518" 181997 0.234375 0.234375
"Ntsc3523" "Ntsc3523" 190522 0.27007299270073 0.255474452554745
"Ntsc3514" "Ntsc3514" 195993 0.259786476868327 0.234875444839858
"Ntsc7854" "Ntsc7854" 198496 0.242774566473988 0.300578034682081
"Ntsc3513" "Ntsc3513" 200018 0.303225806451613 0.329032258064516
"Ntsc3512" "Ntsc3512" 201659 0.230125523012552 0.280334728033473
"Ntsc3516" "Ntsc3516" 203595 0.269230769230769 0.225274725274725
"Ntsc3515" "Ntsc3515" 203825 0.238227146814404 0.249307479224377
"Ntsc3517" "Ntsc3517" 199058 0.219298245614035 0.25
"Ntsc3481" "Ntsc3481" 195615 0.168674698795181 0.240963855421687
"Ntsc3485" "Ntsc3485" 192577 0.237442922374429 0.269406392694064
"Ntsc1287" "Ntsc1287" 189978 0.243781094527363 0.313432835820896
"Ntsc1286" "Ntsc1286" 175829 0.210884353741497 0.241496598639456
"Ntsc3484" "Ntsc3484" 172983 0.278571428571429 0.260714285714286
"Ntsc3488" "Ntsc3488" 166110 0.222222222222222 0.166666666666667
"Ntsc3480" "Ntsc3480" 160886 0.262948207171315 0.258964143426295
"Ntsc3487" "Ntsc3487" 156160 0.340425531914894 0.297872340425532
"Ntsc1285" "Ntsc1285" 154007 0.235849056603774 0.216981132075472
"Ntsc3486" "Ntsc3486" 150424 0.29 0.273333333333333
"Ntsc3479" "Ntsc3479" 139280 0.227699530516432 0.237089201877934
"Ntsc1284" "Ntsc1284" 134832 0.287280701754386 0.307017543859649
"Ntsc1282" "Ntsc1282" 134554 0.411764705882353 0.176470588235294
"Ntsc3483" "Ntsc3483" 128712 0.276315789473684 0.271929824561404
"Ntsc1283" "Ntsc1283" 122988 0.276264591439689 0.307392996108949
"Ntsc3482" "Ntsc3482" 120631 0.37125748502994 0.323353293413174
"Ntsc3476" "Ntsc3476" 115829 0.248201438848921 0.215827338129496
"Ntsc3478" "Ntsc3478" 114252 0.228187919463087 0.228187919463087
"Ntsc3475" "Ntsc3475" 111094 0.197986577181208 0.248322147651007
"Ntsc3477" "Ntsc3477" 109521 0.185840707964602 0.221238938053097
"Ntsc1281" "Ntsc1281" 102681 0.21875 0.285714285714286
"Ntsc3474" "Ntsc3474" 99603 0.239382239382239 0.277992277992278
"Ntsc3473" "Ntsc3473" 91654 0.22680412371134 0.219931271477663
"Ntsc3472" "Ntsc3472" 87425 0.261904761904762 0.246031746031746
"Ntsc3471" "Ntsc3471" 79953 0.233096085409253 0.247330960854093
"Ntsc1275" "Ntsc1275" 77508 0.221719457013575 0.276018099547511
"Ntsc3470" "Ntsc3470" 75277 0.280373831775701 0.285046728971963
"Ntsc3462" "Ntsc3462" 68913 0.267441860465116 0.251937984496124
"Ntsc1274" "Ntsc1274" 62749 0.242884250474383 0.233396584440228
"Ntsc3455" "Ntsc3455" 56609 0.272 0.264
"Ntsc3465" "Ntsc3465" 50014 0.272727272727273 0.288135593220339
"Ntsc3469" "Ntsc3469" 40060 0.234273318872017 0.249457700650759
"Ntsc3454" "Ntsc3454" 31317 0.215613382899628 0.260223048327138
"Ntsc3461" "Ntsc3461" 27170 0.219417475728155 0.250485436893204
"Ntsc3460" "Ntsc3460" 24641 0.25 0.305555555555556
"Ntsc3453" "Ntsc3453" 22202 0.248704663212435 0.27979274611399
"Ntsc3452" "Ntsc3452" 18771 0.261802575107296 0.231759656652361
"Ntsc3459" "Ntsc3459" 15430 0.219858156028369 0.24113475177305
"Ntsc1280" "Ntsc1280" 11341 0.25974025974026 0.253246753246753
"Ntsc1279" "Ntsc1279" 8843 0.32520325203252 0.308943089430894
"Ntsc3464" "Ntsc3464" 548 0.223668639053254 0.231952662721893
"Ntsc7851" "Ntsc7851" 1211 0.211586901763224 0.256926952141058
"Ntsc3468" "Ntsc3468" 8085 0.239130434782609 0.264492753623188
"Ntsc3458" "Ntsc3458" 11095 0.221153846153846 0.259615384615385
"Ntsc3467" "Ntsc3467" 12922 0.218390804597701 0.21455938697318
"Ntsc1278" "Ntsc1278" 16152 0.202247191011236 0.219101123595506
"Ntsc1277" "Ntsc1277" 18809 0.23780487804878 0.26219512195122
"Ntsc3451" "Ntsc3451" 18835 0.301204819277108 0.240963855421687
"Ntsc3457" "Ntsc3457" 21464 0.21183800623053 0.221183800623053
"Ntsc3466" "Ntsc3466" 25007 0.185897435897436 0.237179487179487
"Ntsc3450" "Ntsc3450" 26130 0.213114754098361 0.278688524590164
"Ntsc1276" "Ntsc1276" 24744 0.233870967741935 0.229838709677419
"Ntsc3456" "Ntsc3456" 22584 0.21656050955414 0.229299363057325
"Ntsc3449" "Ntsc3449" 17870 0.229591836734694 0.244897959183673
"Ntsc3463" "Ntsc3463" 13974 0.235494880546075 0.218430034129693
"Ntsc3448" "Ntsc3448" 12537 0.214285714285714 0.166666666666667
"Ntsc8161" "Ntsc8161" 8849 0.235955056179775 0.252808988764045
"Ntsc7785" "Ntsc7785" 3703 0.245654692931634 0.24449594438007
"Ntsc7789" "Ntsc7789" 12135 0.213930348258706 0.258706467661692
"Ntsc7791" "Ntsc7791" 11191 0.245033112582781 0.254966887417219
"Ntsc2745" "Ntsc2745" 8534 0.24390243902439 0.276422764227642
"Ntsc7788" "Ntsc7788" 5184 0.24907063197026 0.245353159851301
"Ntsc2746" "Ntsc2746" 1205 0.240534521158129 0.229398663697105
"Ntsc2744" "Ntsc2744" 134 0.182795698924731 0.240143369175627
"Ntsc7787" "Ntsc7787" 448 0.214432989690722 0.255670103092783
"Ntsc7792" "Ntsc7792" 1876 0.223443223443223 0.274725274725275
"Ntsc8160" "Ntsc8160" 7384 0.853260869565217 0.956521739130435
"Ntsc7790" "Ntsc7790" 3486 0.151862464183381 0.392550143266476
"Ntsc7793" "Ntsc7793" 317 0.319261213720317 0.29023746701847
"Ntsc2743" "Ntsc2743" 454 0.258883248730964 0.289340101522843
"Ntsc7786" "Ntsc7786" 549 0.218947368421053 0.248421052631579
"Ntsc7784" "Ntsc7784" 1016 NA NA
"Ntsc7781" "Ntsc7781" 1706 0.237903225806452 0.274193548387097
"Ntsc7776" "Ntsc7776" 263 0.242819843342037 0.261096605744125
"Ntsc2742" "Ntsc2742" 4211 0.226244343891403 0.294117647058824
"Ntsc7780" "Ntsc7780" 6274 0.226744186046512 0.238372093023256
"Ntsc7778" "Ntsc7778" 7343 0.277533039647577 0.255506607929515
"Ntsc7777" "Ntsc7777" 4979 0.252319109461967 0.282003710575139
"Ntsc7782" "Ntsc7782" 1853 0.274691358024691 0.246913580246914
"Ntsc7783" "Ntsc7783" 514 0.168724279835391 0.176954732510288
"Ntsc7779" "Ntsc7779" 0 0.313588850174216 0.287456445993031
"Ntsc7850" "Ntsc7850" 551 0.206225680933852 0.533073929961089
"Ntsc3445" "Ntsc3445" 3664 0.256830601092896 0.327868852459016
"Ntsc3447" "Ntsc3447" 5627 0.22289156626506 0.243975903614458
"Ntsc3446" "Ntsc3446" 9729 0.227665706051873 0.236311239193084
"Ntsc3444" "Ntsc3444" 13633 0.271186440677966 0.245762711864407
"Ntsc3443" "Ntsc3443" 16005 0.253993610223642 0.230031948881789
"Ntsc5218" "Ntsc5218" 26670 0.225225225225225 0.27027027027027
"Ntsc5217" "Ntsc5217" 27926 0.23463687150838 0.293296089385475
"Ntsc5210" "Ntsc5210" 30953 0.194092827004219 0.270042194092827
"Ntsc3437" "Ntsc3437" 27868 0.253554502369668 0.279620853080569
"Ntsc3436" "Ntsc3436" 20546 0.236406619385343 0.271867612293144
"Ntsc3441" "Ntsc3441" 19804 0.228070175438596 0.175438596491228
"Ntsc3440" "Ntsc3440" 17337 0.282608695652174 0.266304347826087
"Ntsc3428" "Ntsc3428" 14993 0.294915254237288 0.298305084745763
"Ntsc3427" "Ntsc3427" 12395 0.175182481751825 0.182481751824818
"Ntsc3439" "Ntsc3439" 10111 0.242424242424242 0.196969696969697
"Ntsc3435" "Ntsc3435" 7612 0.205240174672489 0.22707423580786
"Ntsc3426" "Ntsc3426" 110 0.252212389380531 0.238938053097345
"Ntsc1272" "Ntsc1272" 3856 0.263291139240506 0.253164556962025
"Ntsc3425" "Ntsc3425" 9253 0.240601503759398 0.270676691729323
"Ntsc3434" "Ntsc3434" 13268 0.239583333333333 0.21875
"Ntsc3433" "Ntsc3433" 14425 0.240506329113924 0.291139240506329
"Ntsc1273" "Ntsc1273" 17096 0.187878787878788 0.163636363636364
"Ntsc3442" "Ntsc3442" 22934 0.269461077844311 0.293413173652695
"Ntsc3438" "Ntsc3438" 25070 0.23960396039604 0.233663366336634
"Ntsc7848" "Ntsc7848" 31369 0.409090909090909 0.340909090909091
"Ntsc3432" "Ntsc3432" 31791 0.259574468085106 0.246808510638298
"Ntsc3424" "Ntsc3424" 36477 0.283687943262411 0.274231678486998
"Ntsc3423" "Ntsc3423" 58292 0.225490196078431 0.238562091503268
"Ntsc3431" "Ntsc3431" 55973 0.300925925925926 0.291666666666667
"Ntsc1270" "Ntsc1270" 48587 0.216931216931217 0.232804232804233
"Ntsc3430" "Ntsc3430" 45196 0.229508196721311 0.237704918032787
"Ntsc1271" "Ntsc1271" 38033 0.22117202268431 0.24952741020794
"Ntsc3429" "Ntsc3429" 32523 0.25748502994012 0.251497005988024
"Ntsc7849" "Ntsc7849" 30449 0.130434782608696 0.0869565217391304
"Ntsc1266" "Ntsc1266" 26933 0.239130434782609 0.258152173913043
"Ntsc3419" "Ntsc3419" 24692 0.278606965174129 0.258706467661692
"Ntsc3418" "Ntsc3418" 22095 0.231707317073171 0.223577235772358
"Ntsc3417" "Ntsc3417" 8094 0.272727272727273 0.337662337662338
"Ntsc1269" "Ntsc1269" 5857 0.321311475409836 0.298360655737705
"Ntsc1268" "Ntsc1268" 1412 0.223913043478261 0.228260869565217
"Ntsc3416" "Ntsc3416" 2152 0.202156334231806 0.231805929919137
"Ntsc3421" "Ntsc3421" 11893 0.238329238329238 0.228501228501229
