"Geneid" "Allel" "Tissue" "Value"
"298" "Ntsc1424" "BA" "sex" 0.205195670417031
"299" "Ntsc1424" "sa" "veg" -0.9
"300" "Ntsc1424" "sa" "sex" -0.564288093646835
"301" "Ntsc3890" "BA" "veg" 0.181369062527503
"302" "Ntsc3890" "BA" "sex" -0.625
"303" "Ntsc3890" "sa" "veg" 0.223606797749979
"304" "Ntsc3890" "sa" "sex" -0.564288093646835
"305" "Ntsc3888" "BA" "veg" -0.359092423229804
"306" "Ntsc3888" "BA" "sex" 0.3
"307" "Ntsc3888" "sa" "veg" 0.9
"308" "Ntsc3888" "sa" "sex" 0.4
"309" "Ntsc3887" "BA" "veg" 0.6
"310" "Ntsc3887" "BA" "sex" -0.4
"311" "Ntsc3887" "sa" "veg" 0.359092423229804
"312" "Ntsc3887" "sa" "sex" 0.461690258438319
"313" "Ntsc3889" "BA" "veg" 0.4
"314" "Ntsc3889" "BA" "sex" -0.66688592885535
"315" "Ntsc3889" "sa" "veg" -0.1
"316" "Ntsc3889" "sa" "sex" -0.1
"317" "Ntsc3877" "BA" "veg" 0.205195670417031
"318" "Ntsc3877" "BA" "sex" 0.820782681668123
"319" "Ntsc3877" "sa" "veg" -0.0512989176042577
"320" "Ntsc3877" "sa" "sex" 0.8
"321" "Ntsc3874" "BA" "veg" 0.8
"322" "Ntsc3874" "BA" "sex" 0.263523138347365
"323" "Ntsc3874" "sa" "veg" -0.5
"324" "Ntsc3874" "sa" "sex" -0.66688592885535
"325" "Ntsc3883" "BA" "veg" 0.66688592885535
"326" "Ntsc3883" "BA" "sex" 0.359092423229804
"327" "Ntsc3883" "sa" "veg" -0.52704627669473
"328" "Ntsc3883" "sa" "sex" -0.66688592885535
"329" "Ntsc1423" "BA" "veg" -0.9
"330" "Ntsc1423" "BA" "sex" -0.0512989176042577
"331" "Ntsc1423" "sa" "veg" -0.6
"332" "Ntsc1423" "sa" "sex" 0.102597835208515
"333" "Ntsc3881" "BA" "veg" 0.564288093646835
"334" "Ntsc3881" "BA" "sex" 0.1
"335" "Ntsc3881" "sa" "veg" -0.461690258438319
"336" "Ntsc3881" "sa" "sex" 0.205195670417031
"337" "Ntsc3880" "BA" "veg" 0.1
"338" "Ntsc3880" "BA" "sex" -0.0512989176042577
"339" "Ntsc3880" "sa" "veg" -0.3
"340" "Ntsc3880" "sa" "sex" 0.820782681668123
"341" "Ntsc3882" "BA" "veg" -0.5
"342" "Ntsc3882" "BA" "sex" 0.2
"343" "Ntsc3882" "sa" "veg" 0.102597835208515
"344" "Ntsc3882" "sa" "sex" 0.0512989176042577
"345" "Ntsc1421" "BA" "veg" 0.3
"346" "Ntsc1421" "BA" "sex" -0.0512989176042577
"347" "Ntsc1421" "sa" "veg" 0.7
"348" "Ntsc1421" "sa" "sex" -0.872081599272381
"349" "Ntsc1422" "BA" "veg" -0.223606797749979
"350" "Ntsc1422" "BA" "sex" 0.8
"351" "Ntsc1422" "sa" "veg" 0.359092423229804
"352" "Ntsc1422" "sa" "sex" 0.9
"353" "Ntsc3879" "BA" "veg" -0.5
"354" "Ntsc3879" "BA" "sex" 0
"355" "Ntsc3879" "sa" "veg" 0.158113883008419
"356" "Ntsc3879" "sa" "sex" 0.7
"357" "Ntsc3873" "BA" "veg" -0.66688592885535
"358" "Ntsc3873" "BA" "sex" 0.410391340834062
"359" "Ntsc3873" "sa" "veg" -1
"360" "Ntsc3873" "sa" "sex" -0.1
"361" "Ntsc3876" "BA" "veg" -0.564288093646835
"362" "Ntsc3876" "BA" "sex" -0.205195670417031
"363" "Ntsc3876" "sa" "veg" 0.447213595499958
"364" "Ntsc3876" "sa" "sex" 0.2
"365" "Ntsc1420" "BA" "veg" 0.9
"366" "Ntsc1420" "BA" "sex" -0.2
"367" "Ntsc1420" "sa" "veg" -0.9
"368" "Ntsc1420" "sa" "sex" -0.7
"369" "Ntsc3872" "BA" "veg" 0.6
"370" "Ntsc3872" "BA" "sex" 0.6
"371" "Ntsc3872" "sa" "veg" 0.2
"372" "Ntsc3872" "sa" "sex" 0.7
"373" "Ntsc3875" "BA" "veg" -0.66688592885535
"374" "Ntsc3875" "BA" "sex" -0.6
"375" "Ntsc3875" "sa" "veg" -0.4
"376" "Ntsc3875" "sa" "sex" 0.564288093646835
"377" "Ntsc3878" "BA" "veg" 0.974679434480896
"378" "Ntsc3878" "BA" "sex" 0.948683298050514
"379" "Ntsc3878" "sa" "veg" 0.410391340834062
"380" "Ntsc3878" "sa" "sex" 0.894427190999916
"381" "Ntsc7883" "BA" "veg" NA
"382" "Ntsc7883" "BA" "sex" NA
"383" "Ntsc7883" "sa" "veg" NA
"384" "Ntsc7883" "sa" "sex" NA
"385" "Ntsc3862" "BA" "veg" -0.1
"386" "Ntsc3862" "BA" "sex" 0.052704627669473
